,image paths,A,B,D,Head size QC,IED,IED QC,eye openness,eye openness QC,mouth closed,mouth closed QC,left crop QC,right crop QC,up crop QC,down crop QC
29,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/128_03.jpg,1350,1350,0.277038027330375,6.0,182.02472359545007,100,0.07505678436396025,100,0.011024307185201638,96,100,100,100,100
30,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/122_03.jpg,1350,1350,0.27779357979744673,6.0,198.00252523642217,100,0.09070071415961752,100,0.01099432289795638,96,100,100,100,100
31,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/117_03.jpg,1350,1350,0.27338251088267473,6.0,189.12958520548815,100,0.0677926592754765,99,0.006058714746060272,96,100,100,100,100
32,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/129_03.jpg,1350,1350,0.2780975936698092,6.0,220.6558406206371,100,0.07995237995544364,100,0.005955990586407079,96,100,100,100,100
33,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/031_03.jpg,1350,1350,0.2644485942199558,5.0,198.04039991880444,100,0.06442475932720004,99,0.006263397447377518,96,100,100,100,100
34,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/004_03.jpg,1350,1350,0.2703866052964369,5.0,179.27911200137063,100,0.07128126405574069,99,0.003874325063585733,96,100,100,100,100
35,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/108_03.jpg,1350,1350,0.25851957974949324,4.0,186.04300578092153,100,0.07736357926691703,100,0.00859595325187967,96,100,100,100,100
36,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/042_03.jpg,1350,1350,0.2850966673592818,7.0,215.67104580819372,100,0.07794627144559899,100,0.003674422473826027,96,100,100,100,100
37,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/104_03.jpg,1350,1350,0.23778239294009604,3.0,176.0,100,0.0843409571888836,100,0.0031152043327587918,96,100,100,100,100
38,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/081_03.jpg,1350,1350,0.24238526622703496,3.0,192.16659439142902,100,0.07998440164351685,100,0.004321902969038659,96,100,100,100,100
39,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/010_03.jpg,1350,1350,0.27125679146074894,5.0,193.02331465395574,100,0.08738473818869764,100,0.013653865341984008,96,100,100,100,100
40,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/123_03.jpg,1350,1350,0.24076922908362977,3.0,179.02513789968157,100,0.0738374162073791,100,0.0030765590086407964,96,100,100,100,100
41,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/062_03.jpg,1350,1350,0.3015260682290563,10.0,215.05813167606567,100,0.06632925676199533,99,0.004913278278666321,96,100,100,100,100
42,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/091_03.jpg,1350,1350,0.2511111111111111,4.0,204.0,100,0.08849557522123894,100,0.0065960707300878755,96,100,100,100,100
43,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/141_03.jpg,1350,1350,0.25851851851851854,4.0,176.02556632489498,100,0.07757585312711109,100,0.009060967507645786,96,100,100,100,100
44,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/012_03.jpg,1350,1350,0.2667037011320444,5.0,194.0,100,0.0754510642309644,100,0.01145148080926045,96,100,100,100,100
45,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/140_03.jpg,1350,1350,0.27686764478675874,6.0,199.2034136253694,100,0.061593085413773896,98,0.005982449308136201,96,100,100,100,100
46,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/092_03.jpg,1350,1350,0.25793098895194505,4.0,190.0026315607234,100,0.07466826431952091,100,0.004061418156904828,96,100,100,100,100
47,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/068_03.jpg,1350,1350,0.26416210677478463,5.0,198.3053201505194,100,0.07571108606069417,100,0.005608228597088457,96,100,100,100,100
48,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/130_03.jpg,1350,1350,0.2578043834716047,4.0,176.13914953808538,100,0.0689583999247083,99,0.009086066981785913,96,100,100,100,100
49,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/019_03.jpg,1350,1350,0.25361041810244317,4.0,185.17289218457435,100,0.08183403581754979,100,0.012042692639064417,96,100,100,100,100
50,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/096_03.jpg,1350,1350,0.23185303514075042,3.0,183.0109286354233,100,0.09314572102084567,100,0.04792307810146163,93,100,100,100,100
